station_id yyyymmddhh TX01 PP01
C0I010 2025073019 18.9 1.0
C0I010 2025073020 19.0 2.5
C0I010 2025073021 18.9 1.5
C0I010 2025073022 18.9 4.0
C0I010 2025073023 18.9 0.5
C0I010 2025073024 18.9 0.5
C0I080 2025073001 23.0 0.0
C0I080 2025073002 22.9 0.0
C0I080 2025073003 22.8 0.0
C0I080 2025073004 22.5 0.5
C0I080 2025073005 22.4 0.5
C0I080 2025073006 22.6 1.0
C0I080 2025073007 22.8 4.0
C0I080 2025073008 22.3 34.0
C0I080 2025073009 22.2 29.5
C0I080 2025073010 22.3 10.0
C0I080 2025073011 22.3 12.0
C0I080 2025073012 22.1 8.5
C0I080 2025073013 22.5 6.5
C0I080 2025073014 22.4 7.5
C0I080 2025073015 22.6 0.5
C0I080 2025073016 22.7 1.5
C0I080 2025073017 22.7 3.5
C0I080 2025073018 23.0 0.0
C0I080 2025073019 22.8 0.0
C0I080 2025073020 22.7 0.0
C0I080 2025073021 22.8 0.5
C0I080 2025073022 22.9 2.0
C0I080 2025073023 22.3 32.0
C0I080 2025073024 21.8 21.0
C0I110 2025073001 25.7 1.0
C0I110 2025073002 25.1 6.0
C0I110 2025073003 24.7 7.0
C0I110 2025073004 24.8 1.5
C0I110 2025073005 24.6 4.0
C0I110 2025073006 24.5 11.5
C0I110 2025073007 24.2 48.0
C0I110 2025073008 24.4 20.5
C0I110 2025073009 26.1 7.5
C0I110 2025073010 NaN NaN
C0I110 2025073011 24.8 4.0
C0I110 2025073012 25.3 0.5
C0I110 2025073013 25.3 1.5
C0I110 2025073014 25.6 1.5
C0I110 2025073015 25.6 1.0
C0I110 2025073016 26.5 0.0
C0I110 2025073017 26.9 0.0
C0I110 2025073018 25.9 0.5
C0I110 2025073019 25.7 5.5
C0I110 2025073020 25.8 8.0
C0I110 2025073021 25.4 17.0
C0I110 2025073022 24.3 72.0
C0I110 2025073023 23.9 12.0
C0I110 2025073024 24.1 7.0
C0I360 2025073001 24.9 0.0
C0I360 2025073002 25.0 0.0
C0I360 2025073003 24.4 1.5
C0I360 2025073004 24.5 0.0
C0I360 2025073005 24.5 0.5
C0I360 2025073006 23.9 5.0
C0I360 2025073007 23.6 15.0
C0I360 2025073008 23.0 64.5
C0I360 2025073009 22.9 60.0
C0I360 2025073010 23.0 30.5
C0I360 2025073011 23.1 16.0
C0I360 2025073012 22.9 12.0
C0I360 2025073013 22.8 52.0
C0I360 2025073014 22.9 16.5
C0I360 2025073015 22.7 48.5
C0I360 2025073016 22.9 10.5
C0I360 2025073017 23.1 6.0
C0I360 2025073018 23.4 5.0
C0I360 2025073019 23.4 4.5
C0I360 2025073020 23.2 4.5
C0I360 2025073021 23.3 3.5
C0I360 2025073022 23.3 4.0
C0I360 2025073023 22.7 47.0
C0I360 2025073024 22.6 16.0
C0I370 2025073001 22.7 0.0
C0I370 2025073002 22.5 0.0
C0I370 2025073003 22.7 0.0
C0I370 2025073004 22.6 0.5
C0I370 2025073005 22.7 0.5
C0I370 2025073006 22.8 3.0
C0I370 2025073007 22.8 3.0
C0I370 2025073008 22.6 23.5
C0I370 2025073009 22.0 36.5
C0I370 2025073010 21.9 52.5
C0I370 2025073011 21.9 39.0
C0I370 2025073012 22.2 6.5
C0I370 2025073013 22.4 9.5
C0I370 2025073014 22.7 2.0
C0I370 2025073015 22.3 9.5
C0I370 2025073016 22.4 11.5
C0I370 2025073017 22.5 5.5
C0I370 2025073018 22.5 8.0
C0I370 2025073019 22.4 5.5
C0I370 2025073020 22.5 10.0
C0I370 2025073021 22.5 2.0
C0I370 2025073022 22.5 1.0
C0I370 2025073023 22.2 2.0
C0I370 2025073024 21.8 8.0
C0I380 2025073001 25.0 0.0
C0I380 2025073002 24.7 0.0
C0I380 2025073003 24.8 1.0
C0I380 2025073004 24.4 5.0
C0I380 2025073005 24.3 1.5
C0I380 2025073006 23.9 6.0
C0I380 2025073007 23.7 24.5
C0I380 2025073008 23.1 65.5
C0I380 2025073009 23.0 36.5
C0I380 2025073010 23.2 28.0
C0I380 2025073011 23.2 11.0
C0I380 2025073012 23.0 7.0
C0I380 2025073013 23.0 25.5
C0I380 2025073014 22.9 15.5
C0I380 2025073015 22.9 26.0
C0I380 2025073016 23.0 7.5
C0I380 2025073017 23.3 3.0
C0I380 2025073018 23.3 5.5
C0I380 2025073019 23.5 1.5
C0I380 2025073020 23.5 1.5
C0I380 2025073021 23.5 7.5
C0I380 2025073022 23.9 11.0
C0I380 2025073023 23.2 47.0
C0I380 2025073024 22.7 18.0
C0I390 2025073001 20.2 0.0
C0I390 2025073002 20.1 0.0
C0I390 2025073003 20.1 0.0
C0I390 2025073004 20.0 0.0
C0I390 2025073005 20.1 0.0
C0I390 2025073006 20.1 0.0
C0I390 2025073007 20.4 1.5
C0I390 2025073008 20.4 3.0
C0I390 2025073009 20.3 3.5
C0I390 2025073010 20.4 5.5
C0I390 2025073011 20.4 6.5
C0I390 2025073012 20.4 3.5
C0I390 2025073013 20.7 3.5
C0I390 2025073014 20.5 0.5
C0I390 2025073015 20.5 2.0
C0I390 2025073016 20.3 1.5
C0I390 2025073017 20.3 2.5
C0I390 2025073018 20.2 2.5
C0I390 2025073019 20.3 1.0
C0I390 2025073020 20.4 2.5
C0I390 2025073021 20.6 7.0
C0I390 2025073022 20.6 4.0
C0I390 2025073023 20.5 0.0
C0I390 2025073024 20.6 1.0
C0I410 2025073001 25.7 0.0
C0I410 2025073002 24.0 2.0
C0I410 2025073003 23.8 12.5
C0I410 2025073004 24.0 2.5
C0I410 2025073005 23.9 5.0
C0I410 2025073006 24.0 11.5
C0I410 2025073007 23.5 24.0
C0I410 2025073008 23.3 26.5
C0I410 2025073009 23.7 3.0
C0I410 2025073010 24.1 0.5
C0I410 2025073011 23.9 3.0
C0I410 2025073012 23.7 4.0
C0I410 2025073013 24.0 1.5
C0I410 2025073014 23.8 8.0
C0I410 2025073015 24.2 2.0
C0I410 2025073016 24.7 0.5
C0I410 2025073017 25.2 1.0
C0I410 2025073018 25.2 0.5
C0I410 2025073019 24.8 9.5
C0I410 2025073020 24.6 0.0
C0I410 2025073021 24.0 7.0
C0I410 2025073022 23.7 38.5
C0I410 2025073023 23.1 10.0
C0I410 2025073024 22.8 7.5
C0I420 2025073001 23.9 0.0
C0I420 2025073002 24.0 0.0
C0I420 2025073003 24.2 0.0
C0I420 2025073004 24.0 1.5
C0I420 2025073005 24.0 2.5
C0I420 2025073006 23.9 10.5
C0I420 2025073007 23.5 35.5
C0I420 2025073008 23.7 19.5
C0I420 2025073009 23.5 21.5
C0I420 2025073010 23.4 30.0
C0I420 2025073011 23.5 5.5
C0I420 2025073012 23.8 2.5
C0I420 2025073013 23.5 31.5
C0I420 2025073014 24.0 2.0
C0I420 2025073015 24.3 1.5
C0I420 2025073016 23.8 11.5
C0I420 2025073017 23.9 15.5
C0I420 2025073018 24.0 0.5
C0I420 2025073019 24.1 0.5
C0I420 2025073020 24.0 0.5
C0I420 2025073021 23.9 16.5
C0I420 2025073022 23.9 3.0
C0I420 2025073023 23.6 14.5
C0I420 2025073024 22.7 29.0
C0I460 2025073001 27.3 0.0
C0I460 2025073002 25.7 3.0
C0I460 2025073003 25.4 12.0
C0I460 2025073004 25.7 2.0
C0I460 2025073005 25.7 2.0
C0I460 2025073006 25.4 12.0
C0I460 2025073007 25.0 30.5
C0I460 2025073008 24.7 45.0
C0I460 2025073009 NaN 88.0
C0I460 2025073010 25.2 43.0
C0I460 2025073011 25.0 13.5
C0I460 2025073012 25.1 3.0
C0I460 2025073013 25.1 5.0
C0I460 2025073014 25.7 2.5
C0I460 2025073015 25.5 1.0
C0I460 2025073016 25.6 5.5
C0I460 2025073017 26.0 1.0
C0I460 2025073018 26.0 3.0
C0I460 2025073019 26.2 0.0
C0I460 2025073020 26.2 1.0
C0I460 2025073021 25.9 1.0
C0I460 2025073022 NaN 42.5
C0I460 2025073023 24.7 7.0
C0I460 2025073024 24.5 9.0
C0I480 2025073001 15.7 0.0
C0I480 2025073002 15.7 0.0
C0I480 2025073003 15.6 0.0
C0I480 2025073004 15.6 0.0
C0I480 2025073005 15.6 0.0
C0I480 2025073006 15.7 0.0
C0I480 2025073007 16.3 0.5
C0I480 2025073008 15.7 3.5
C0I480 2025073009 15.8 4.0
C0I480 2025073010 15.6 12.0
C0I480 2025073011 15.3 7.5
C0I480 2025073012 16.0 0.0
C0I480 2025073013 16.4 1.0
C0I480 2025073014 16.4 0.5
C0I480 2025073015 16.6 1.0
C0I480 2025073016 16.9 1.5
C0I480 2025073017 16.4 1.5
C0I480 2025073018 16.5 4.0
C0I480 2025073019 16.5 0.0
C0I480 2025073020 16.7 5.0
C0I480 2025073021 16.5 2.5
C0I480 2025073022 16.4 4.5
C0I480 2025073023 16.5 1.0
C0I480 2025073024 16.5 2.5
C0I490 2025073001 18.4 0.0
C0I490 2025073002 18.4 0.0
C0I490 2025073003 18.4 0.0
C0I490 2025073004 18.2 0.0
C0I490 2025073005 18.0 0.0
C0I490 2025073006 18.0 0.0
C0I490 2025073007 18.3 4.0
C0I490 2025073008 18.0 9.0
C0I490 2025073009 18.2 4.5
C0I490 2025073010 18.2 5.5
C0I490 2025073011 18.1 9.0
C0I490 2025073012 18.5 1.0
C0I490 2025073013 18.1 4.5
C0I490 2025073014 18.3 7.0
C0I490 2025073015 18.4 0.0
C0I490 2025073016 18.4 2.0
C0I490 2025073017 18.2 1.0
C0I490 2025073018 18.4 2.0
C0I490 2025073019 18.5 1.0
C0I490 2025073020 18.5 1.0
C0I490 2025073021 18.7 1.5
C0I490 2025073022 18.7 1.5
C0I490 2025073023 18.7 0.5
C0I490 2025073024 18.5 0.5
C0I520 2025073001 6.8 NaN
C0I520 2025073002 7.3 NaN
C0I520 2025073003 6.7 NaN
C0I520 2025073004 6.5 NaN
C0I520 2025073005 7.2 NaN
C0I520 2025073006 7.7 NaN
C0I520 2025073007 7.3 NaN
C0I520 2025073008 7.3 NaN
C0I520 2025073009 7.6 NaN
C0I520 2025073010 7.8 NaN
C0I520 2025073011 7.0 NaN
C0I520 2025073012 7.0 NaN
C0I520 2025073013 7.8 NaN
C0I520 2025073014 7.9 NaN
C0I520 2025073015 8.5 NaN
C0I520 2025073016 8.0 NaN
C0I520 2025073017 8.4 NaN
C0I520 2025073018 8.1 NaN
C0I520 2025073019 7.6 NaN
C0I520 2025073020 7.8 NaN
C0I520 2025073021 7.8 NaN
C0I520 2025073022 7.8 NaN
C0I520 2025073023 5.9 NaN
C0I520 2025073024 6.6 NaN
C0I530 2025073001 11.0 2.0
C0I530 2025073002 10.4 0.0
C0I530 2025073003 10.7 0.0
C0I530 2025073004 10.7 0.0
C0I530 2025073005 10.8 0.5
C0I530 2025073006 11.0 0.0
C0I530 2025073007 11.1 0.5
C0I530 2025073008 12.2 0.0
C0I530 2025073009 11.4 3.5
C0I530 2025073010 11.2 12.5
C0I530 2025073011 10.6 11.0
C0I530 2025073012 11.1 0.0
C0I530 2025073013 11.6 0.5
C0I530 2025073014 11.9 0.0
C0I530 2025073015 11.7 0.0
C0I530 2025073016 12.1 1.0
C0I530 2025073017 11.6 0.0
C0I530 2025073018 11.8 0.0
C0I530 2025073019 12.0 2.0
C0I530 2025073020 12.0 2.5
C0I530 2025073021 11.8 2.0
C0I530 2025073022 11.5 3.0
C0I530 2025073023 11.6 2.5
C0I530 2025073024 11.6 2.0
C0I540 2025073001 9.6 0.5
C0I540 2025073002 9.6 0.0
C0I540 2025073003 9.6 0.0
C0I540 2025073004 9.8 0.0
C0I540 2025073005 9.8 0.0
C0I540 2025073006 9.8 0.0
C0I540 2025073007 10.0 0.0
C0I540 2025073008 10.8 0.0
C0I540 2025073009 10.5 3.0
C0I540 2025073010 10.2 3.5
C0I540 2025073011 9.2 5.5
C0I540 2025073012 10.0 0.0
C0I540 2025073013 10.7 0.0
C0I540 2025073014 10.5 0.0
C0I540 2025073015 10.5 0.5
C0I540 2025073016 11.0 0.0
C0I540 2025073017 10.6 0.0
C0I540 2025073018 10.8 0.0
C0I540 2025073019 10.9 1.0
C0I540 2025073020 11.0 0.5
C0I540 2025073021 11.0 2.0
C0I540 2025073022 10.5 1.0
C0I540 2025073023 10.6 1.0
C0I540 2025073024 10.9 0.5
C0K250 2025073001 25.1 12.5
C0K250 2025073002 25.5 1.5
C0K250 2025073003 25.7 0.5
C0K250 2025073004 26.0 2.0
C0K250 2025073005 26.2 0.0
C0K250 2025073006 26.1 1.5
C0K250 2025073007 27.0 0.0
C0K250 2025073008 27.5 0.0
C0K250 2025073009 27.9 0.0
C0K250 2025073010 28.7 0.0
C0K250 2025073011 29.9 0.0
C0K250 2025073012 30.6 0.0
C0K250 2025073013 30.5 0.0
C0K250 2025073014 30.0 0.0
C0K250 2025073015 29.9 0.0
C0K250 2025073016 30.2 0.0
C0K250 2025073017 30.0 0.0
C0K250 2025073018 29.6 0.0
C0K250 2025073019 28.8 0.0
C0K250 2025073020 28.3 0.0
C0K250 2025073021 28.1 1.0
C0K250 2025073022 28.0 NaN
C0K250 2025073023 28.0 0.0
C0K250 2025073024 28.2 0.0
C0K280 2025073001 26.2 9.5
C0K280 2025073002 26.8 0.0
C0K280 2025073003 27.1 0.0
C0K280 2025073004 27.7 0.0
C0K280 2025073005 27.8 0.0
C0K280 2025073006 27.2 5.0
C0K280 2025073007 27.5 0.0
C0K280 2025073008 27.6 0.0
C0K280 2025073009 28.2 0.0
C0K280 2025073010 28.7 0.0
C0K280 2025073011 29.6 0.0
C0K280 2025073012 30.2 0.0
C0K280 2025073013 30.5 0.0
C0K280 2025073014 29.9 0.0
C0K280 2025073015 30.1 0.0
C0K280 2025073016 30.0 0.0
C0K280 2025073017 29.8 0.0
C0K280 2025073018 29.5 0.0
C0K280 2025073019 29.2 0.0
C0K280 2025073020 28.3 1.0
C0K280 2025073021 28.2 1.5
C0K280 2025073022 28.2 0.0
C0K280 2025073023 28.5 0.0
C0K280 2025073024 28.7 0.0
C0K291 2025073001 28.3 0.0
C0K291 2025073002 28.4 NaN
C0K291 2025073003 28.4 NaN
C0K291 2025073004 28.3 NaN
C0K291 2025073005 28.3 0.0
C0K291 2025073006 28.2 0.0
C0K291 2025073007 28.2 0.0
C0K291 2025073008 28.3 0.0
C0K291 2025073009 28.3 0.0
C0K291 2025073010 29.1 0.0
C0K291 2025073011 29.5 0.0
C0K291 2025073012 29.3 0.0
C0K291 2025073013 29.7 0.0
C0K291 2025073014 29.9 0.0
C0K291 2025073015 29.9 0.5
C0K291 2025073016 29.8 0.0
C0K291 2025073017 29.8 0.0
C0K291 2025073018 29.6 0.0
C0K291 2025073019 29.3 0.0
C0K291 2025073020 29.2 0.0
C0K291 2025073021 29.1 0.0
C0K291 2025073022 28.8 0.0
C0K291 2025073023 29.0 0.0
C0K291 2025073024 28.9 0.0
C0K330 2025073001 24.7 25.5
C0K330 2025073002 25.0 7.0
C0K330 2025073003 25.7 1.0
C0K330 2025073004 25.8 4.0
C0K330 2025073005 25.0 7.0
C0K330 2025073006 25.6 1.5
C0K330 2025073007 26.9 0.0
C0K330 2025073008 27.3 0.0
C0K330 2025073009 27.7 0.0
C0K330 2025073010 28.7 0.0
C0K330 2025073011 29.2 0.0
C0K330 2025073012 30.1 0.0
C0K330 2025073013 30.1 0.0
C0K330 2025073014 30.1 0.0
C0K330 2025073015 30.1 0.0
C0K330 2025073016 30.2 0.0
C0K330 2025073017 30.4 0.0
C0K330 2025073018 29.6 0.0
C0K330 2025073019 29.2 0.0
C0K330 2025073020 29.0 0.0
C0K330 2025073021 28.0 1.0
C0K330 2025073022 28.3 0.0
C0K330 2025073023 28.5 0.0
C0K330 2025073024 28.5 0.0
C0K390 2025073001 24.8 11.0
C0K390 2025073002 25.8 1.0
C0K390 2025073003 25.9 2.0
C0K390 2025073004 26.0 6.5
C0K390 2025073005 25.6 1.5
C0K390 2025073006 26.5 5.5
C0K390 2025073007 27.5 0.0
C0K390 2025073008 27.8 0.0
C0K390 2025073009 28.0 0.0
C0K390 2025073010 28.6 0.0
C0K390 2025073011 29.3 0.0
C0K390 2025073012 29.9 0.0
C0K390 2025073013 29.9 0.0
C0K390 2025073014 29.7 0.0
C0K390 2025073015 29.6 0.5
C0K390 2025073016 29.8 0.0
C0K390 2025073017 30.1 0.0
C0K390 2025073018 29.6 0.0
C0K390 2025073019 29.2 0.0
C0K390 2025073020 28.7 0.0
C0K390 2025073021 28.3 6.5
C0K390 2025073022 28.5 0.0
C0K390 2025073023 28.5 0.0
C0K390 2025073024 28.4 0.0
C0K400 2025073001 24.5 20.0
C0K400 2025073002 25.1 12.5
C0K400 2025073003 25.6 4.0
C0K400 2025073004 26.6 0.0
C0K400 2025073005 25.2 5.5
C0K400 2025073006 25.1 5.5
C0K400 2025073007 25.9 4.5
C0K400 2025073008 26.9 0.0
C0K400 2025073009 27.3 0.0
C0K400 2025073010 27.8 0.0
C0K400 2025073011 28.1 0.0
C0K400 2025073012 28.9 0.0
C0K400 2025073013 29.5 0.0
C0K400 2025073014 29.3 0.5
C0K400 2025073015 29.6 0.0
C0K400 2025073016 29.7 0.0
C0K400 2025073017 30.1 0.0
C0K400 2025073018 29.7 0.0
C0K400 2025073019 29.0 0.0
C0K400 2025073020 28.3 0.0
C0K400 2025073021 26.3 10.0
C0K400 2025073022 27.5 1.5
C0K400 2025073023 28.1 0.0
C0K400 2025073024 27.6 1.5
C0K410 2025073001 25.7 4.0
C0K410 2025073002 25.9 0.0
C0K410 2025073003 26.4 0.5
C0K410 2025073004 26.5 0.0
C0K410 2025073005 27.9 0.0
C0K410 2025073006 27.7 0.0
C0K410 2025073007 27.8 0.0
C0K410 2025073008 27.9 0.0
C0K410 2025073009 28.2 0.0
C0K410 2025073010 28.8 0.0
C0K410 2025073011 29.3 0.0
C0K410 2025073012 29.5 0.0
C0K410 2025073013 29.6 0.0
C0K410 2025073014 29.2 0.0
C0K410 2025073015 29.6 0.0
C0K410 2025073016 29.6 0.0
C0K410 2025073017 29.6 0.0
C0K410 2025073018 29.4 0.0
C0K410 2025073019 29.1 0.0
C0K410 2025073020 28.5 1.0
C0K410 2025073021 28.6 0.5
C0K410 2025073022 28.5 0.0
C0K410 2025073023 28.7 0.0
C0K410 2025073024 28.4 0.0
C0K420 2025073001 24.7 21.5
C0K420 2025073002 25.2 15.0
C0K420 2025073003 26.2 0.0
C0K420 2025073004 25.9 2.5
C0K420 2025073005 26.2 1.0
C0K420 2025073006 25.6 1.0
C0K420 2025073007 25.6 0.5
C0K420 2025073008 27.8 0.0
C0K420 2025073009 28.2 0.0
C0K420 2025073010 28.7 0.0
C0K420 2025073011 29.4 0.0
C0K420 2025073012 30.0 0.0
C0K420 2025073013 30.4 0.0
C0K420 2025073014 30.2 0.0
C0K420 2025073015 29.5 0.0
C0K420 2025073016 30.2 0.0
C0K420 2025073017 30.2 0.0
C0K420 2025073018 29.9 0.0
C0K420 2025073019 29.2 0.0
C0K420 2025073020 28.7 0.5
C0K420 2025073021 28.0 3.0
C0K420 2025073022 28.4 0.0
C0K420 2025073023 28.4 0.0
C0K420 2025073024 28.4 0.0
C0K430 2025073001 25.1 25.5
C0K430 2025073002 26.1 0.0
C0K430 2025073003 26.3 0.0
C0K430 2025073004 26.4 3.0
C0K430 2025073005 27.4 0.0
C0K430 2025073006 27.1 0.0
C0K430 2025073007 27.6 0.0
C0K430 2025073008 27.9 0.0
C0K430 2025073009 28.2 0.0
C0K430 2025073010 28.5 NaN
C0K430 2025073011 29.2 0.0
C0K430 2025073012 29.8 0.0
C0K430 2025073013 29.7 0.0
C0K430 2025073014 29.5 0.0
C0K430 2025073015 29.4 0.0
C0K430 2025073016 29.6 0.0
C0K430 2025073017 29.6 0.0
C0K430 2025073018 29.4 0.0
C0K430 2025073019 29.2 0.0
C0K430 2025073020 28.8 0.0
C0K430 2025073021 28.5 1.0
C0K430 2025073022 28.3 0.0
C0K430 2025073023 28.4 0.0
C0K430 2025073024 28.5 0.0
C0K440 2025073001 24.8 28.5
C0K440 2025073002 25.2 3.5
C0K440 2025073003 26.1 0.5
C0K440 2025073004 25.9 5.5
C0K440 2025073005 26.3 0.0
C0K440 2025073006 25.7 4.5
C0K440 2025073007 26.7 0.0
C0K440 2025073008 27.7 0.0
C0K440 2025073009 28.1 0.0
C0K440 2025073010 28.5 0.0
C0K440 2025073011 29.4 0.0
C0K440 2025073012 29.9 0.0
C0K440 2025073013 30.2 0.0
C0K440 2025073014 30.0 0.0
C0K440 2025073015 29.7 0.0
C0K440 2025073016 30.0 0.0
C0K440 2025073017 30.3 0.0
C0K440 2025073018 29.7 0.0
C0K440 2025073019 29.2 0.0
C0K440 2025073020 28.7 0.0
C0K440 2025073021 28.4 1.5
C0K440 2025073022 28.4 0.0
C0K440 2025073023 28.5 0.0
C0K440 2025073024 28.5 0.0
C0K450 2025073001 25.1 5.0
C0K450 2025073002 25.4 7.0
C0K450 2025073003 25.7 1.0
C0K450 2025073004 25.6 9.0
C0K450 2025073005 25.1 3.5
C0K450 2025073006 25.9 18.5
C0K450 2025073007 26.7 0.5
C0K450 2025073008 27.4 0.0
C0K450 2025073009 27.9 0.0
C0K450 2025073010 28.4 0.0
C0K450 2025073011 29.0 0.0
C0K450 2025073012 29.8 0.0
C0K450 2025073013 29.6 0.0
C0K450 2025073014 29.8 0.0
C0K450 2025073015 29.6 0.0
C0K450 2025073016 29.9 0.0
C0K450 2025073017 30.1 0.0
C0K450 2025073018 29.7 0.0
C0K450 2025073019 29.2 0.0
C0K450 2025073020 28.9 0.0
C0K450 2025073021 28.4 1.5
C0K450 2025073022 28.5 0.5
C0K450 2025073023 28.6 0.0
C0K450 2025073024 28.2 0.0
C0K460 2025073001 25.7 18.5
C0K460 2025073002 25.2 6.5
C0K460 2025073003 NaN 3.0
C0K460 2025073004 NaN 5.0
C0K460 2025073005 25.0 4.0
C0K460 2025073006 25.3 20.5
C0K460 2025073007 27.0 0.5
C0K460 2025073008 27.5 1.0
C0K460 2025073009 27.7 0.0
C0K460 2025073010 28.3 0.0
C0K460 2025073011 28.8 0.0
C0K460 2025073012 29.4 0.0
C0K460 2025073013 29.6 0.0
C0K460 2025073014 NaN 0.0
C0K460 2025073015 29.7 0.0
C0K460 2025073016 29.8 0.0
C0K460 2025073017 29.9 0.0
C0K460 2025073018 29.6 0.0
C0K460 2025073019 29.3 0.0
C0K460 2025073020 28.7 0.0
C0K460 2025073021 27.8 5.0
C0K460 2025073022 28.4 1.5
C0K460 2025073023 28.5 0.0
C0K460 2025073024 28.1 0.5
C0K470 2025073001 24.6 10.0
C0K470 2025073002 24.7 13.5
C0K470 2025073003 25.0 22.5
C0K470 2025073004 25.0 0.0
C0K470 2025073005 25.1 2.0
C0K470 2025073006 24.8 6.0
C0K470 2025073007 25.0 20.0
C0K470 2025073008 25.1 0.0
C0K470 2025073009 26.8 0.5
C0K470 2025073010 27.2 0.0
C0K470 2025073011 27.2 0.0
C0K470 2025073012 27.9 0.0
C0K470 2025073013 27.5 0.0
C0K470 2025073014 28.4 0.5
C0K470 2025073015 29.1 0.0
C0K470 2025073016 29.1 0.0
C0K470 2025073017 29.4 0.0
C0K470 2025073018 29.0 0.0
C0K470 2025073019 28.2 0.0
C0K470 2025073020 27.1 0.5
C0K470 2025073021 26.3 13.0
C0K470 2025073022 25.8 23.0
C0K470 2025073023 27.2 0.0
C0K470 2025073024 26.9 4.5
C0K480 2025073001 24.5 13.0
C0K480 2025073002 24.9 14.0
C0K480 2025073003 25.9 1.0
C0K480 2025073004 26.2 0.5
C0K480 2025073005 25.2 5.5
C0K480 2025073006 25.2 1.5
C0K480 2025073007 25.5 0.5
C0K480 2025073008 27.2 0.0
C0K480 2025073009 27.5 0.0
C0K480 2025073010 28.1 0.5
C0K480 2025073011 28.9 0.0
C0K480 2025073012 29.2 0.0
C0K480 2025073013 29.4 0.0
C0K480 2025073014 29.3 0.5
C0K480 2025073015 29.3 0.0
C0K480 2025073016 29.9 0.0
C0K480 2025073017 29.7 0.0
C0K480 2025073018 29.4 0.0
C0K480 2025073019 28.9 0.0
C0K480 2025073020 28.6 0.5
C0K480 2025073021 27.9 0.0
C0K480 2025073022 28.1 0.5
C0K480 2025073023 28.1 0.0
C0K480 2025073024 28.0 0.0
C0K500 2025073001 25.3 20.5
C0K500 2025073002 26.3 0.5
C0K500 2025073003 26.4 0.5
C0K500 2025073004 26.8 0.5
C0K500 2025073005 27.6 0.0
C0K500 2025073006 27.2 14.0
C0K500 2025073007 27.9 0.0
C0K500 2025073008 28.1 0.0
C0K500 2025073009 28.5 0.0
C0K500 2025073010 28.9 0.0
C0K500 2025073011 29.6 0.0
C0K500 2025073012 30.5 0.0
C0K500 2025073013 30.4 0.0
C0K500 2025073014 30.0 0.0
C0K500 2025073015 30.0 0.0
C0K500 2025073016 30.2 0.0
C0K500 2025073017 30.0 0.0
C0K500 2025073018 29.8 0.0
C0K500 2025073019 29.4 0.0
C0K500 2025073020 28.9 0.5
C0K500 2025073021 28.8 1.0
C0K500 2025073022 28.6 0.0
C0K500 2025073023 28.7 0.0
C0K500 2025073024 28.6 0.0
C0K510 2025073001 26.3 NaN
C0K510 2025073002 26.4 NaN
C0K510 2025073003 26.7 NaN
C0K510 2025073004 28.0 NaN
C0K510 2025073005 28.1 NaN
C0K510 2025073006 28.0 NaN
C0K510 2025073007 28.1 NaN
C0K510 2025073008 28.3 NaN
C0K510 2025073009 28.7 NaN
C0K510 2025073010 29.0 NaN
C0K510 2025073011 29.7 NaN
C0K510 2025073012 30.1 NaN
C0K510 2025073013 30.3 NaN
C0K510 2025073014 29.9 NaN
C0K510 2025073015 30.1 NaN
C0K510 2025073016 29.9 NaN
C0K510 2025073017 30.0 0.0
C0K510 2025073018 29.7 0.0
C0K510 2025073019 29.3 0.0
C0K510 2025073020 29.1 0.0
C0K510 2025073021 29.0 0.5
C0K510 2025073022 28.7 0.0
C0K510 2025073023 28.9 0.0
C0K510 2025073024 28.8 0.0
C0K530 2025073001 27.4 6.5
C0K530 2025073002 27.8 0.0
C0K530 2025073003 27.9 0.0
C0K530 2025073004 27.9 0.0
C0K530 2025073005 28.0 0.0
C0K530 2025073006 28.0 0.0
C0K530 2025073007 28.2 0.0
C0K530 2025073008 28.3 0.0
C0K530 2025073009 28.7 0.0
C0K530 2025073010 28.8 0.0
C0K530 2025073011 29.4 0.0
C0K530 2025073012 30.0 0.0
C0K530 2025073013 30.2 0.0
C0K530 2025073014 29.4 0.0
C0K530 2025073015 29.5 0.0
C0K530 2025073016 30.0 0.0
C0K530 2025073017 29.6 0.0
C0K530 2025073018 29.5 0.0
C0K530 2025073019 29.2 0.0
C0K530 2025073020 28.8 0.0
C0K530 2025073021 28.8 0.0
C0K530 2025073022 28.5 0.0
C0K530 2025073023 28.4 0.0
C0K530 2025073024 28.6 0.0
C0K550 2025073001 26.6 0.0
C0K550 2025073002 27.5 0.0
C0K550 2025073003 27.6 0.0
C0K550 2025073004 28.0 0.0
C0K550 2025073005 28.1 0.0
C0K550 2025073006 28.0 0.0
C0K550 2025073007 28.1 0.0
C0K550 2025073008 28.2 0.0
C0K550 2025073009 28.5 0.0
C0K550 2025073010 29.4 0.0
C0K550 2025073011 29.9 0.0
C0K550 2025073012 30.0 0.0
C0K550 2025073013 29.9 0.0
C0K550 2025073014 30.0 0.0
C0K550 2025073015 29.9 0.0
C0K550 2025073016 29.9 0.0
C0K550 2025073017 29.9 0.0
C0K550 2025073018 29.6 0.0
C0K550 2025073019 29.2 0.0
C0K550 2025073020 28.7 0.5
C0K550 2025073021 28.9 0.0
C0K550 2025073022 28.7 0.0
C0K550 2025073023 28.9 0.0
C0K550 2025073024 28.7 0.0
C0K560 2025073001 24.9 4.5
C0K560 2025073002 25.4 9.5
